Date-Time,C23?Compressors_Vibration_Probes?Vibration_Probe_1?Vibration,C23?Compressors_Vibration_Probes?Vibration_Probe_2?Vibration,C23?Compressors_Vibration_Probes?Vibration_Probe_3?Vibration,C23?Compressors_Vibration_Probes?Vibration_Probe_4?Vibration
2020-05-16T03:00:00,0.060284094,0.073144872,0.07375,0.043146572
2020-05-16T03:30:00,0.059659517,0.075276706,0.073453828,0.043206756
2020-05-16T04:00:00,0.059794078,0.074667606,0.072690283,0.043103328
2020-05-16T04:30:00,0.058979867,0.073413544,0.072293428,0.043159917
2020-05-16T05:00:00,0.058993578,0.073353011,0.072512778,0.043253344
2020-05-16T05:30:00,0.059249083,0.074049483,0.073798967,0.043206722
2020-05-16T06:00:00,0.060456489,0.073738222,0.075036672,0.043133344
2020-05-16T06:30:00,0.060097622,0.071863344,0.074397722,0.04314995
2020-05-16T07:00:00,0.058900083,0.071926539,0.073625839,0.043173394
2020-05-16T07:30:00,0.059215972,0.072299633,0.074327156,0.043113311
2020-05-16T08:00:00,0.060515889,0.0729796,0.073520367,0.043163294
2020-05-16T08:30:00,0.061340183,0.073619733,0.072727256,0.043200017
2020-05-16T09:00:00,0.06025145,0.074409217,0.072332811,0.043193311
2020-05-16T09:30:00,0.059428467,0.07436165,0.073475806,0.043233311
2020-05-16T10:00:00,0.061376489,0.072553044,0.073691367,0.043240033
2020-05-16T10:30:00,0.06156005,0.0735589,0.07237945,0.043180033
2020-05-16T11:00:00,0.061526622,0.073971517,0.07283035,0.04316995
2020-05-16T11:30:00,0.061213944,0.072872128,0.073481544,0.043216689
2020-05-16T12:00:00,0.060313611,0.07417025,0.075380417,0.043209967
2020-05-16T12:30:00,0.059484161,0.073327572,0.074127922,0.043256656
2020-05-16T13:00:00,0.059019117,0.072406389,0.073132478,0.04324005
2020-05-16T13:30:00,0.059933578,0.073551978,0.074552678,0.043143394
2020-05-16T14:00:00,0.059976106,0.074301467,0.074934011,0.043126572
2020-05-16T14:30:00,0.060972794,0.072882761,0.073597539,0.043190083
2020-05-16T15:00:00,0.061074244,0.073350367,0.072919383,0.043083344
2020-05-16T15:30:00,0.060182994,0.073159583,0.073646689,0.043123244
2020-05-16T16:00:00,0.060340417,0.073070983,0.073929483,0.043176756
2020-05-16T16:30:00,0.059367456,0.071870033,0.074363644,0.043089967
2020-05-16T17:00:00,0.059068917,0.072505539,0.074296156,0.043123344
2020-05-16T17:30:00,0.0600705,0.073284294,0.074444111,0.043153261
2020-05-16T18:00:00,0.059846039,0.072502711,0.072984211,0.043249983
2020-05-16T18:30:00,0.06062995,0.073186772,0.072392561,0.043246706
2020-05-16T19:00:00,0.060906306,0.072953511,0.073356606,0.043216639
2020-05-16T19:30:00,0.061180267,0.073086089,0.074108867,0.043233361
2020-05-16T20:00:00,0.061139533,0.0742592,0.075250367,0.043226622
2020-05-16T20:30:00,0.061696672,0.075046956,0.074317489,0.0432201
2020-05-16T21:00:00,0.061107639,0.073784861,0.073835822,0.043153244
2020-05-16T21:30:00,0.060099733,0.072162978,0.074746839,0.043240033
2020-05-16T22:00:00,0.059807689,0.073591661,0.074317039,0.043166722
2020-05-16T22:30:00,0.059019267,0.075290517,0.073833394,0.043139933
2020-05-16T23:00:00,0.059434111,0.074031067,0.073147689,0.043210017
2020-05-16T23:30:00,0.058646422,0.0730495,0.072941628,0.04319
2020-05-17T00:00:00,0.059475772,0.073879617,0.074580683,0.043186672
2020-05-17T00:30:00,0.059954328,0.074200233,0.073470483,0.043176672
2020-05-17T01:00:00,0.059641861,0.073936639,0.073086339,0.043173328
2020-05-17T01:30:00,0.060734461,0.074166339,0.073133911,0.04315005
2020-05-17T02:00:00,0.059902461,0.074553344,0.073261961,0.043133261
2020-05-17T02:30:00,0.061192928,0.074307056,0.07511965,0.043226656
2020-05-17T03:00:00,0.061220767,0.073833344,0.074415211,0.043249983
2020-05-17T03:30:00,0.060007156,0.074309183,0.073095106,0.043260017
2020-05-17T04:00:00,0.0591804,0.074504644,0.07505985,0.043203394
2020-05-17T04:30:00,0.058583528,0.073246139,0.074125194,0.043110033
2020-05-17T05:00:00,0.058765972,0.073710283,0.072222778,0.0431299
2020-05-17T05:30:00,0.059353744,0.073556356,0.072733594,0.043200083
2020-05-17T06:00:00,0.059169483,0.073527339,0.072702861,0.043146589
2020-05-17T06:30:00,0.059676856,0.072769917,0.072897289,0.04321005
2020-05-17T07:00:00,0.059849333,0.072933228,0.072169967,0.04315
2020-05-17T07:30:00,0.060453661,0.073040033,0.073311494,0.043156656
2020-05-17T08:00:00,0.059497606,0.073126456,0.07477125,0.043189967
2020-05-17T08:30:00,0.058433228,0.072884161,0.073596122,0.043233328
2020-05-17T09:00:00,0.059235539,0.072409133,0.074123544,0.043206722
2020-05-17T09:30:00,0.060686506,0.072980783,0.0741695,0.043136672
2020-05-17T10:00:00,0.060474011,0.072688917,0.074886472,0.043110033
2020-05-17T10:30:00,0.060262328,0.073687172,0.074747289,0.043136556
2020-05-17T11:00:00,0.060501617,0.073089983,0.074326122,0.04324005
2020-05-17T11:30:00,0.059065822,0.073902011,0.07465055,0.04315005
2020-05-17T12:00:00,0.060126589,0.074398489,0.074369367,0.043136589
2020-05-17T12:30:00,0.06013015,0.072492861,0.074391233,0.043210033
2020-05-17T13:00:00,0.060239517,0.073908583,0.0728501,0.043193294
2020-05-17T13:30:00,0.060810017,0.075034294,0.072457122,0.043236672
2020-05-17T14:00:00,0.060903144,0.073277672,0.072006506,0.04323
2020-05-17T14:30:00,0.061313028,0.072272994,0.072180033,0.043193394
2020-05-17T15:00:00,0.060714944,0.073408783,0.073251478,0.043136639
2020-05-17T15:30:00,0.059255872,0.074803444,0.07527035,0.043173328
2020-05-17T16:00:00,0.060403011,0.074493628,0.075009733,0.043189983
2020-05-17T16:30:00,0.060410633,0.074376272,0.075399883,0.04318005
2020-05-17T17:00:00,0.05973985,0.073878289,0.075443494,0.043113344
2020-05-17T17:30:00,0.060435806,0.072309367,0.074631033,0.043156572
2020-05-17T18:00:00,0.061286972,0.073409433,0.073310133,0.043256689
2020-05-17T18:30:00,0.060593878,0.074206472,0.073745672,0.043196722
2020-05-17T19:00:00,0.059936672,0.073734511,0.074347656,0.043166606
2020-05-17T19:30:00,0.059790233,0.073411511,0.073060167,0.043220033
2020-05-17T20:00:00,0.059336956,0.075403661,0.0729798,0.043176672
2020-05-17T20:30:00,0.059585672,0.074673894,0.073586056,0.043179983
2020-05-17T21:00:00,0.060137739,0.074342761,0.073567922,0.043213311
2020-05-17T21:30:00,0.059798417,0.074717189,0.072173144,0.043200067
2020-05-17T22:00:00,0.061706656,0.074452728,0.072363394,0.043163261
2020-05-17T22:30:00,0.060918006,0.074950383,0.072309967,0.043203411
2020-05-17T23:00:00,0.059173561,0.073814461,0.072672794,0.043136622
2020-05-17T23:30:00,0.059482361,0.073311911,0.073935639,0.043199983
2020-05-18T00:00:00,0.060719883,0.075083228,0.074221583,0.043233311
2020-05-18T00:30:00,0.06047065,0.074168406,0.072526322,0.043216739
2020-05-18T01:00:00,0.0593306,0.072070017,0.073039833,0.043149967
2020-05-18T01:30:00,0.059315489,0.072436022,0.072837339,0.04319
2020-05-18T02:00:00,0.060686739,0.073612661,0.071993394,0.043206639
2020-05-18T02:30:00,0.060882861,0.074063928,0.073161261,0.043249983
2020-05-18T03:00:00,0.060787772,0.073223544,0.075064311,0.043220083
2020-05-18T03:30:00,0.059476639,0.072680483,0.07344075,0.043169917
2020-05-18T04:00:00,0.060039117,0.072349583,0.073561628,0.043233394
2020-05-18T04:30:00,0.060963561,0.072613728,0.074967739,0.043140033
2020-05-18T05:00:00,0.060184178,0.072915372,0.0736201,0.043143261
2020-05-18T05:30:00,0.05902025,0.073940883,0.072964228,0.043190067
2020-05-18T06:00:00,0.058706689,0.073645389,0.072675356,0.043146606
2020-05-18T06:30:00,0.058992811,0.074497806,0.074569467,0.043206689
2020-05-18T07:00:00,0.059556772,0.073013528,0.074261583,0.043153378
2020-05-18T07:30:00,0.059569767,0.073046222,0.073248517,0.043146589
2020-05-18T08:00:00,0.059856656,0.073230583,0.074171433,0.043193411
2020-05-18T08:30:00,0.060339217,0.073165606,0.073395089,0.043153244
2020-05-18T09:00:00,0.060554544,0.0743202,0.074893994,0.0432001
2020-05-18T09:30:00,0.059293011,0.073843728,0.074299667,0.043143228
2020-05-18T10:00:00,0.059490317,0.072880817,0.074693344,0.04324005
2020-05-18T10:30:00,0.059023478,0.072083028,0.074480333,0.043163361
2020-05-18T11:00:00,0.059442344,0.072333528,0.073956872,0.043169933
2020-05-18T11:30:00,0.060483578,0.072359567,0.073839783,0.043210067
2020-05-18T12:00:00,0.060499483,0.073166189,0.073970217,0.043120017
2020-05-18T12:30:00,0.060840467,0.073220867,0.0740694,0.043139933
2020-05-18T13:00:00,0.0602201,0.072991978,0.073864878,0.043180067
2020-05-18T13:30:00,0.059817139,0.074643294,0.072622311,0.043109983
2020-05-18T14:00:00,0.059030367,0.073947906,0.074332528,0.043126672
2020-05-18T14:30:00,0.059408633,0.07278945,0.075040433,0.04314995
2020-05-18T15:00:00,0.061186439,0.073296922,0.073964261,0.043233294
2020-05-18T15:30:00,0.061479967,0.073855222,0.073279283,0.043210117
2020-05-18T16:00:00,0.06143015,0.074525111,0.073837172,0.043113261
2020-05-18T16:30:00,0.061246672,0.073251894,0.073492894,0.043216639
2020-05-18T17:00:00,0.061020367,0.074683828,0.073387722,0.043233361
2020-05-18T17:30:00,0.0604003,0.074469367,0.072116672,0.043190017
2020-05-18T18:00:00,0.059747156,0.074215028,0.072103344,0.043173328
2020-05-18T18:30:00,0.058893778,0.072303128,0.0730484,0.043146722
2020-05-18T19:00:00,0.058832544,0.072806239,0.074024911,0.043093311
2020-05-18T19:30:00,0.060182661,0.073027156,0.072555956,0.043139967
2020-05-18T20:00:00,0.060377689,0.073012378,0.073696189,0.043183328
2020-05-18T20:30:00,0.059968633,0.073783961,0.073807439,0.043196656
2020-05-18T21:00:00,0.060817989,0.072827006,0.072770183,0.043183378
2020-05-18T21:30:00,0.059672594,0.073415006,0.073192261,0.043169933
2020-05-18T22:00:00,0.060510083,0.074418322,0.074067356,0.043223378
2020-05-18T22:30:00,0.0597511,0.072632994,0.073170117,0.043189967
2020-05-18T23:00:00,0.059458283,0.073272944,0.073802044,0.043220017
2020-05-18T23:30:00,0.061257106,0.073726689,0.074288439,0.043219967
2020-05-19T00:00:00,0.059947972,0.073320633,0.072236539,0.043206756
2020-05-19T00:30:00,0.059281828,0.072936039,0.072646239,0.043093344
2020-05-19T01:00:00,0.060534261,0.073856389,0.073276472,0.043093311
2020-05-19T01:30:00,0.060105522,0.074170033,0.073952594,0.04314995
2020-05-19T02:00:00,0.061436739,0.074166606,0.074440667,0.043196689
2020-05-19T02:30:00,0.061007239,0.073531183,0.073872944,0.043176656
2020-05-19T03:00:00,0.059740967,0.0730684,0.074097072,0.04319
2020-05-19T03:30:00,0.058899467,0.074334428,0.073736456,0.043156722
2020-05-19T04:00:00,0.059909383,0.073675572,0.073853561,0.043136589
2020-05-19T04:30:00,0.0599911,0.074357722,0.073773011,0.043216689
2020-05-19T05:00:00,0.058856356,0.073662378,0.073604261,0.04319
2020-05-19T05:30:00,0.059576089,0.074154428,0.072856056,0.043209967
2020-05-19T06:00:00,0.06059945,0.072590417,0.074192328,0.043236689
2020-05-19T06:30:00,0.061100267,0.072782178,0.075170383,0.043216656
2020-05-19T07:00:00,0.060583661,0.074256522,0.074903011,0.043236656
2020-05-19T07:30:00,0.060702478,0.073664611,0.075027106,0.04322005
2020-05-19T08:00:00,0.06134065,0.072243144,0.073684694,0.043186622
2020-05-19T08:30:00,0.060084128,0.072420083,0.072216389,0.043223361
2020-05-19T09:00:00,0.059376256,0.072536306,0.072313728,0.043203311
2020-05-19T09:30:00,0.060332561,0.073482478,0.072488917,0.043196722
2020-05-19T10:00:00,0.060617739,0.074703011,0.073227606,0.043169933
2020-05-19T10:30:00,0.059755956,0.074451067,0.072602494,0.043203411
2020-05-19T11:00:00,0.059874561,0.073093461,0.073260583,0.043129967
2020-05-19T11:30:00,0.059112144,0.072657139,0.073042528,0.043143378
2020-05-19T12:00:00,0.060756306,0.072875356,0.074196356,0.0431499
2020-05-19T12:30:00,0.060923778,0.074546506,0.074287139,0.043243378
2020-05-19T13:00:00,0.060117122,0.074483761,0.073926322,0.043166706
2020-05-19T13:30:00,0.059626572,0.074153028,0.073884094,0.043116672
2020-05-19T14:00:00,0.059357306,0.074320333,0.073439217,0.043123311
2020-05-19T14:30:00,0.058986006,0.073494044,0.073997306,0.043166639
2020-05-19T15:00:00,0.060136072,0.072989417,0.073160117,0.043176706
2020-05-19T15:30:00,0.060547172,0.0732108,0.07388855,0.043116689
2020-05-19T16:00:00,0.060156306,0.072343178,0.075310533,0.043116622
2020-05-19T16:30:00,0.059984344,0.073025839,0.073728239,0.043203278
2020-05-19T17:00:00,0.059445539,0.073597372,0.072269283,0.043263344
2020-05-19T17:30:00,0.060956406,0.072636856,0.073083411,0.043240017
2020-05-19T18:00:00,0.060634394,0.073228633,0.073638917,0.043223328
2020-05-19T18:30:00,0.059306756,0.074946539,0.0747004,0.043210033
2020-05-19T19:00:00,0.05917005,0.074743928,0.074403028,0.043153361
2020-05-19T19:30:00,0.058980217,0.073327839,0.074417256,0.043159933
2020-05-19T20:00:00,0.059625156,0.073011511,0.07350035,0.043203394
2020-05-19T20:30:00,0.060558139,0.074115144,0.073309617,0.043113361
2020-05-19T21:00:00,0.059512128,0.072722028,0.073959683,0.043093311
2020-05-19T21:30:00,0.0611996,0.073564544,0.074749317,0.043113344
2020-05-19T22:00:00,0.061593478,0.073184872,0.074831233,0.043149917
2020-05-19T22:30:00,0.061014011,0.074940667,0.073539683,0.043213394
2020-05-19T23:00:00,0.059940433,0.074316372,0.073277739,0.043120033
2020-05-19T23:30:00,0.059895872,0.074816422,0.071953394,0.043106622
2020-05-20T00:00:00,0.060054661,0.074218156,0.072442394,0.043156672
2020-05-20T00:30:00,0.058872644,0.0729691,0.073550033,0.04315
2020-05-20T01:00:00,0.060109317,0.074173128,0.0737496,0.043146672
2020-05-20T01:30:00,0.060344311,0.073904194,0.073857289,0.04314
2020-05-20T02:00:00,0.059519417,0.0725705,0.073279717,0.043146656
2020-05-20T02:30:00,0.0601601,0.072242878,0.073616672,0.043133378
2020-05-20T03:00:00,0.059564128,0.073675189,0.073443611,0.04310995
2020-05-20T03:30:00,0.059342111,0.074781117,0.0726907,0.043173328
2020-05-20T04:00:00,0.061052928,0.073593078,0.072931528,0.043206622
2020-05-20T04:30:00,0.0605816,0.073497339,0.074574211,0.0432001
2020-05-20T05:00:00,0.059372144,0.07301945,0.07325045,0.043103294
2020-05-20T05:30:00,0.060377372,0.0741592,0.072806506,0.043159983
2020-05-20T06:00:00,0.060235489,0.074397872,0.073262894,0.043160033
2020-05-20T06:30:00,0.061034361,0.073678783,0.074062878,0.043133311
2020-05-20T07:00:00,0.059577039,0.074560967,0.073684878,0.043163328
2020-05-20T07:30:00,0.058976922,0.073812644,0.072432328,0.043193294
2020-05-20T08:00:00,0.058859683,0.074563461,0.073357139,0.043233344
2020-05-20T08:30:00,0.059559467,0.074496522,0.073695156,0.043216672
2020-05-20T09:00:00,0.059850583,0.0744903,0.074904344,0.043206672
2020-05-20T09:30:00,0.059116722,0.073497722,0.074135922,0.043180033
2020-05-20T10:00:00,0.0597089,0.073048633,0.075086572,0.043179933
2020-05-20T10:30:00,0.06117975,0.073854728,0.074338106,0.043220067
2020-05-20T11:00:00,0.060588156,0.0724795,0.073541778,0.043120033
2020-05-20T11:30:00,0.05924925,0.072956872,0.07430185,0.043089983
2020-05-20T12:00:00,0.060286439,0.072969567,0.072479333,0.043166572
2020-05-20T12:30:00,0.059967656,0.073253728,0.073333244,0.043236739
2020-05-20T13:00:00,0.059668517,0.072473844,0.073060633,0.043123378
2020-05-20T13:30:00,0.060548172,0.072805089,0.072679367,0.043073328
2020-05-20T14:00:00,0.059205889,0.073984528,0.073969117,0.043113278
2020-05-20T14:30:00,0.059640833,0.0723703,0.074547472,0.043206622
2020-05-20T15:00:00,0.058839667,0.072628967,0.074039233,0.043263328
2020-05-20T15:30:00,0.059712544,0.074239383,0.074537372,0.043220083
2020-05-20T16:00:00,0.060140867,0.074414278,0.073916289,0.043126656
2020-05-20T16:30:00,0.059296339,0.072834078,0.074775989,0.043156639
2020-05-20T17:00:00,0.059310633,0.073071444,0.074352067,0.043206639
2020-05-20T17:30:00,0.058516722,0.074900733,0.072076322,0.043183428
2020-05-20T18:00:00,0.058553161,0.073730483,0.073461711,0.043079983
2020-05-20T18:30:00,0.05968845,0.073452828,0.074558089,0.043149917
2020-05-20T19:00:00,0.060977622,0.074279633,0.073322544,0.043256656
2020-05-20T19:30:00,0.059404044,0.074047789,0.074702611,0.043266672
2020-05-20T20:00:00,0.059149,0.072477039,0.075080817,0.043220067
2020-05-20T20:30:00,0.059844178,0.072196389,0.073604161,0.04316995
2020-05-20T21:00:00,0.058793394,0.072536656,0.073222311,0.043216689
2020-05-20T21:30:00,0.059405522,0.073551661,0.073604744,0.043166706
2020-05-20T22:00:00,0.059994644,0.075187289,0.072974889,0.043156606
2020-05-20T22:30:00,0.058932478,0.073970783,0.074723978,0.043193394
2020-05-20T23:00:00,0.0596006,0.073602378,0.073311067,0.043146622
2020-05-20T23:30:00,0.059435739,0.073861483,0.072282911,0.043156739
2020-05-21T00:00:00,0.06075965,0.072981828,0.073349067,0.043079983
2020-05-21T00:30:00,0.060487822,0.073894828,0.074646372,0.043126622
2020-05-21T01:00:00,0.059748917,0.072143261,0.0751797,0.043173344
2020-05-21T01:30:00,0.060427706,0.072223344,0.075094078,0.043143361
2020-05-21T02:00:00,0.059779,0.0727491,0.074482861,0.043113328
2020-05-21T02:30:00,0.060367689,0.073756789,0.075053328,0.043110017
2020-05-21T03:00:00,0.059565956,0.073303844,0.075249683,0.043133261
2020-05-21T03:30:00,0.060679567,0.072576856,0.075127506,0.04319005
2020-05-21T04:00:00,0.061216639,0.072556322,0.074309683,0.043113361
2020-05-21T04:30:00,0.061273294,0.073445872,0.074916289,0.0431399
2020-05-21T05:00:00,0.060607856,0.074127122,0.07545985,0.04323005
2020-05-21T05:30:00,0.059742394,0.074235572,0.074402067,0.043156689
2020-05-21T06:00:00,0.061033061,0.075383611,0.073101361,0.043156622
2020-05-21T06:30:00,0.061386622,0.074970133,0.075420083,0.043229967
2020-05-21T07:00:00,0.06152985,0.073988039,0.075100367,0.043226739
2020-05-21T07:30:00,0.061097689,0.072293411,0.074057672,0.043176606
2020-05-21T08:00:00,0.060056356,0.072542761,0.072647006,0.043230033
2020-05-21T08:30:00,0.059957456,0.072804044,0.073012044,0.043153394
2020-05-21T09:00:00,0.059252928,0.072901744,0.074423561,0.043113278
2020-05-21T09:30:00,0.060395572,0.074969733,0.074153328,0.043176672
2020-05-21T10:00:00,0.061503678,0.074717622,0.074076806,0.043136722
2020-05-21T10:30:00,0.060447739,0.074135722,0.074452428,0.043093294
2020-05-21T11:00:00,0.059552678,0.074830733,0.07455165,0.043173278
2020-05-21T11:30:00,0.060782594,0.073514061,0.0732888,0.043233344
2020-05-21T12:00:00,0.060734894,0.073525189,0.074596889,0.043236639
2020-05-21T12:30:00,0.059003094,0.074218472,0.07412035,0.043243378
2020-05-21T13:00:00,0.059040417,0.073121544,0.073433778,0.04316005
2020-05-21T13:30:00,0.058889417,0.074274994,0.072620467,0.043136606
2020-05-21T14:00:00,0.059383678,0.073378167,0.07203005,0.043183378
2020-05-21T14:30:00,0.059555689,0.075223928,0.072908433,0.043166606
2020-05-21T15:00:00,0.060630167,0.074004178,0.074896489,0.043213378
2020-05-21T15:30:00,0.060855956,0.07331945,0.074474394,0.043183294
2020-05-21T16:00:00,0.061254094,0.074479167,0.073436272,0.043206706
2020-05-21T16:30:00,0.060483094,0.074428422,0.073237789,0.043179967
2020-05-21T17:00:00,0.060906439,0.073012178,0.072335922,0.043206689
2020-05-21T17:30:00,0.0612399,0.074206989,0.073419683,0.04320995
2020-05-21T18:00:00,0.060661167,0.074345789,0.074222628,0.043226739
2020-05-21T18:30:00,0.059482961,0.074581367,0.075256356,0.043133344
2020-05-21T19:00:00,0.060232828,0.073708717,0.075483578,0.043146622
2020-05-21T19:30:00,0.060976439,0.074408072,0.074457889,0.043160067
2020-05-21T20:00:00,0.061073628,0.0733789,0.072863544,0.043126589
2020-05-21T20:30:00,0.060859767,0.074696672,0.072852928,0.04322
2020-05-21T21:00:00,0.060258139,0.07495955,0.073875772,0.043206689
2020-05-21T21:30:00,0.058596489,0.075297006,0.074660483,0.043146722
2020-05-21T22:00:00,0.058843278,0.074696989,0.074176506,0.043119933
2020-05-21T22:30:00,0.059682044,0.074413161,0.073840883,0.043183361
2020-05-21T23:00:00,0.060344811,0.074064261,0.072706789,0.043176622
2020-05-21T23:30:00,0.059238883,0.073768633,0.072922728,0.043180083
2020-05-22T00:00:00,0.060230583,0.075220317,0.073100917,0.043136572
2020-05-22T00:30:00,0.059972594,0.074913211,0.072286189,0.043243344
2020-05-22T01:00:00,0.060993111,0.074667322,0.073282628,0.043226672
2020-05-22T01:30:00,0.060987122,0.074325922,0.073670767,0.043233311
2020-05-22T02:00:00,0.059771117,0.074827322,0.072936356,0.04323005
2020-05-22T02:30:00,0.059504872,0.073783761,0.073522978,0.043166672
2020-05-22T03:00:00,0.061643361,0.073546206,0.0738302,0.043146689
2020-05-22T03:30:00,0.061074228,0.074299667,0.073337089,0.043136639
2020-05-22T04:00:00,0.059633944,0.073881367,0.073305872,0.043136722
2020-05-22T04:30:00,0.058746922,0.07232985,0.073507922,0.043079983
2020-05-22T05:00:00,0.059448317,0.072486706,0.073001661,0.043123294
2020-05-22T05:30:00,0.060897622,0.072935839,0.074713828,0.043179983
2020-05-22T06:00:00,0.059363978,0.073963278,0.073720667,0.043206656
2020-05-22T06:30:00,0.0592489,0.073510867,0.072820167,0.04322
2020-05-22T07:00:00,0.060926072,0.073225406,0.073568417,0.043226656
2020-05-22T07:30:00,0.061313878,0.074164294,0.074548206,0.043186756
2020-05-22T08:00:00,0.060453678,0.073509167,0.073551911,0.043083328
2020-05-22T08:30:00,0.059517539,0.074113994,0.074188456,0.043086672
2020-05-22T09:00:00,0.059455022,0.073053778,0.072136506,0.043096639
2020-05-22T09:30:00,0.060900883,0.072762928,0.073185239,0.04313
2020-05-22T10:00:00,0.059384094,0.07345965,0.074846756,0.043169933
2020-05-22T10:30:00,0.059501611,0.073953211,0.074413878,0.043240017
2020-05-22T11:00:00,0.061067506,0.074452744,0.073500433,0.04322
2020-05-22T11:30:00,0.060253011,0.074893778,0.072960033,0.043229983
2020-05-22T12:00:00,0.060829683,0.073950683,0.072999867,0.043213394
2020-05-22T12:30:00,0.061113494,0.0728904,0.073469483,0.043143328
2020-05-22T13:00:00,0.060966589,0.072945772,0.074083344,0.043130033
2020-05-22T13:30:00,0.060394444,0.074086556,0.073387806,0.043099983
2020-05-22T14:00:00,0.059312911,0.074442961,0.072565756,0.043129983
2020-05-22T14:30:00,0.059893211,0.073984844,0.073190783,0.043186606
2020-05-22T15:00:00,0.059837006,0.072575989,0.072413061,0.043253344
2020-05-22T15:30:00,0.059167106,0.074128767,0.073299067,0.043183428
2020-05-22T16:00:00,0.058793078,0.075107506,0.074696206,0.0431299
2020-05-22T16:30:00,0.059123294,0.074166556,0.074887272,0.043259983
2020-05-22T17:00:00,0.059179983,0.073923961,0.074546022,0.043226756
2020-05-22T17:30:00,0.0594396,0.073100117,0.075213511,0.043169917
2020-05-22T18:00:00,0.060292711,0.073688783,0.074244594,0.043260017
2020-05-22T18:30:00,0.060697239,0.074511067,0.073335656,0.043216706
2020-05-22T19:00:00,0.059574061,0.072860617,0.073728039,0.043203278
2020-05-22T19:30:00,0.0591792,0.072555939,0.072286322,0.043273328
2020-05-22T20:00:00,0.060605889,0.074019017,0.072616806,0.043253378
2020-05-22T20:30:00,0.061553311,0.074191683,0.072789433,0.043186689
2020-05-22T21:00:00,0.061210617,0.073238217,0.072974161,0.043153344
2020-05-22T21:30:00,0.060133894,0.074967356,0.072269517,0.04314
2020-05-22T22:00:00,0.05913055,0.073937006,0.072956489,0.043156639
2020-05-22T22:30:00,0.059418417,0.074135656,0.073665839,0.043199983
2020-05-22T23:00:00,0.061017172,0.074607906,0.074566822,0.043193378
2020-05-22T23:30:00,0.059850933,0.072933644,0.074436572,0.043163294
2020-05-23T00:00:00,0.059122678,0.0723803,0.074127372,0.043166739
2020-05-23T00:30:00,0.0600298,0.072492544,0.073915606,0.043106622
2020-05-23T01:00:00,0.059750867,0.073869283,0.074963711,0.043150017
2020-05-23T01:30:00,0.059705006,0.074284078,0.0738511,0.043123344
2020-05-23T02:00:00,0.061144261,0.073702811,0.072606539,0.043146606
2020-05-23T02:30:00,0.060033328,0.074679417,0.073342361,0.043186722
2020-05-23T03:00:00,0.060076606,0.074724428,0.07465975,0.043156606
2020-05-23T03:30:00,0.059677456,0.074122144,0.074021567,0.043186739
2020-05-23T04:00:00,0.059235822,0.074867806,0.072875439,0.04312995
2020-05-23T04:30:00,0.060456322,0.073992511,0.074316722,0.043183344
2020-05-23T05:00:00,0.060354194,0.074104794,0.074027039,0.043160017
2020-05-23T05:30:00,0.059995539,0.072749333,0.07378965,0.043133344
2020-05-23T06:00:00,0.060494761,0.073237189,0.074466239,0.043163261
2020-05-23T06:30:00,0.058916439,0.072476889,0.074720433,0.043256656
2020-05-23T07:00:00,0.059745739,0.072709167,0.074416306,0.043266672
2020-05-23T07:30:00,0.060454011,0.074072728,0.074014728,0.043196772
2020-05-23T08:00:00,0.059330517,0.074217639,0.073411544,0.043089967
2020-05-23T08:30:00,0.059511994,0.073326206,0.075250517,0.043166606
2020-05-23T09:00:00,0.060777239,0.074086322,0.073977756,0.043213378
2020-05-23T09:30:00,0.060605806,0.074153911,0.073302278,0.04318995
2020-05-23T10:00:00,0.061570117,0.07360975,0.074010933,0.043196756
2020-05-23T10:30:00,0.061027339,0.074412494,0.072936589,0.043133261
2020-05-23T11:00:00,0.060180067,0.075486556,0.073126506,0.043233311
2020-05-23T11:30:00,0.060476039,0.075217339,0.073639467,0.043213411
2020-05-23T12:00:00,0.060354794,0.074193694,0.073681,0.043123328
2020-05-23T12:30:00,0.058789683,0.073716739,0.073069017,0.043116689
2020-05-23T13:00:00,0.059975322,0.073596722,0.073484611,0.043139917
2020-05-23T13:30:00,0.060788006,0.073666439,0.072845172,0.043226689
2020-05-23T14:00:00,0.059323094,0.074262794,0.074842994,0.043196672
2020-05-23T14:30:00,0.060185706,0.07452065,0.074457989,0.04316005
2020-05-23T15:00:00,0.0609207,0.073340667,0.073585472,0.043143261
2020-05-23T15:30:00,0.059683994,0.072992578,0.074171417,0.043186739
2020-05-23T16:00:00,0.059672028,0.074206156,0.072506606,0.043143261
2020-05-23T16:30:00,0.060364794,0.075026322,0.07260995,0.043223344
2020-05-23T17:00:00,0.058743111,0.074338506,0.072420417,0.043170067
2020-05-23T17:30:00,0.059352761,0.07263915,0.072695372,0.043093328
2020-05-23T18:00:00,0.059517539,0.074002761,0.074043678,0.043153244
2020-05-23T18:30:00,0.059175489,0.074769867,0.073942811,0.043246689
2020-05-23T19:00:00,0.060902811,0.074806872,0.074733061,0.043206689
2020-05-23T19:30:00,0.061533328,0.073977639,0.075076639,0.043196639
2020-05-23T20:00:00,0.061027522,0.072530467,0.074710667,0.043193394
2020-05-23T20:30:00,0.0603594,0.072712094,0.073826806,0.043153278
2020-05-23T21:00:00,0.060700633,0.0734812,0.073746522,0.043239967
2020-05-23T21:30:00,0.060046489,0.072176439,0.073417506,0.043273344
2020-05-23T22:00:00,0.060213411,0.073471628,0.072429967,0.043233378
